datetime,city,country,latitude,longitude,temperature,humidity,pressure,wind_direction,wind_speed,weather_condition
2017-07-07 01:00:00,San Francisco,United States,37.774929,-122.419418,301.75,83.0,1018.0,160.0,2.0,thunderstorm
2017-07-11 04:00:00,San Francisco,United States,37.774929,-122.419418,294.69,88.0,1018.0,215.0,2.0,thunderstorm
2017-07-15 18:00:00,San Francisco,United States,37.774929,-122.419418,296.54,84.0,1013.0,200.0,5.0,rainy
2017-07-29 09:00:00,San Francisco,United States,37.774929,-122.419418,287.6,93.0,1014.0,30.0,1.0,foggy
2017-08-03 03:00:00,San Francisco,United States,37.774929,-122.419418,299.63,44.0,1012.0,350.0,4.0,sunny
2017-10-08 05:00:00,San Francisco,United States,37.774929,-122.419418,288.89,67.0,1011.0,290.0,4.0,sunny
2017-10-14 06:00:00,San Francisco,United States,37.774929,-122.419418,285.85,87.0,1019.0,20.0,2.0,foggy
2017-10-25 10:00:00,San Francisco,United States,37.774929,-122.419418,288.83,77.0,1015.0,330.0,4.0,foggy
2013-04-03 09:00:00,San Francisco,United States,37.774929,-122.419418,282.95,100.0,1023.0,0.0,0.0,foggy
2013-04-11 08:00:00,San Francisco,United States,37.774929,-122.419418,288.12,62.0,1019.0,260.0,4.0,sunny
2013-04-17 11:00:00,San Francisco,United States,37.774929,-122.419418,280.2,75.0,1017.0,10.0,5.0,sunny
2013-04-18 04:00:00,San Francisco,United States,37.774929,-122.419418,285.69,71.0,1020.0,280.0,7.0,sunny
2013-05-08 12:00:00,San Francisco,United States,37.774929,-122.419418,287.45,72.0,1015.0,230.0,1.0,cloudy
2013-05-10 15:00:00,San Francisco,United States,37.774929,-122.419418,285.11,87.0,1022.0,340.0,3.0,cloudy
2013-05-12 18:00:00,San Francisco,United States,37.774929,-122.419418,291.36,73.0,1015.0,320.0,2.0,cloudy
2013-05-13 06:00:00,San Francisco,United States,37.774929,-122.419418,286.4,87.0,1018.0,0.0,0.0,foggy
2013-05-15 09:00:00,San Francisco,United States,37.774929,-122.419418,286.47,71.0,1015.0,320.0,2.0,sunny
2013-05-18 13:00:00,San Francisco,United States,37.774929,-122.419418,284.29,76.0,1016.0,270.0,3.0,cloudy
2013-05-25 01:00:00,San Francisco,United States,37.774929,-122.419418,291.24,43.0,1017.0,320.0,4.0,cloudy
2013-05-25 17:00:00,San Francisco,United States,37.774929,-122.419418,287.55,45.0,1025.0,20.0,5.0,foggy
2013-06-16 02:00:00,San Francisco,United States,37.774929,-122.419418,294.64,79.0,1012.0,307.0,1.0,foggy
2013-06-17 19:00:00,San Francisco,United States,37.774929,-122.419418,295.45,90.0,1020.0,304.0,1.0,thunderstorm
2013-06-17 22:00:00,San Francisco,United States,37.774929,-122.419418,297.83,82.0,1019.0,262.0,2.0,thunderstorm
2013-06-18 00:00:00,San Francisco,United States,37.774929,-122.419418,296.36,84.0,1019.0,247.0,3.0,thunderstorm
2013-07-10 01:00:00,San Francisco,United States,37.774929,-122.419418,296.89,89.0,1014.0,276.0,2.0,sunny
2013-08-05 00:00:00,San Francisco,United States,37.774929,-122.419418,296.25,57.0,1011.0,235.0,3.0,thunderstorm
2013-08-06 23:00:00,San Francisco,United States,37.774929,-122.419418,295.23,62.0,1013.0,233.0,3.0,sunny
2013-08-09 04:00:00,San Francisco,United States,37.774929,-122.419418,288.050333333,90.0,1020.0,240.0,3.0,cloudy
2013-08-09 22:00:00,San Francisco,United States,37.774929,-122.419418,292.81,63.0,1014.0,244.0,3.0,thunderstorm
2013-08-09 23:00:00,San Francisco,United States,37.774929,-122.419418,293.05,64.0,1013.0,247.0,4.0,thunderstorm
2013-08-11 00:00:00,San Francisco,United States,37.774929,-122.419418,294.72,72.0,1012.0,243.0,4.0,sunny
2013-08-14 01:00:00,San Francisco,United States,37.774929,-122.419418,297.94,78.0,1010.0,237.0,2.0,thunderstorm
2013-08-22 19:00:00,San Francisco,United States,37.774929,-122.419418,293.22,80.0,1014.0,264.0,1.0,thunderstorm
2013-08-25 17:00:00,San Francisco,United States,37.774929,-122.419418,293.99,94.0,1013.0,281.0,1.0,thunderstorm
2013-08-26 03:00:00,San Francisco,United States,37.774929,-122.419418,291.91,96.0,1012.0,249.0,2.0,cloudy
2013-08-27 21:00:00,San Francisco,United States,37.774929,-122.419418,298.01,81.0,1016.0,321.0,1.0,thunderstorm
2013-08-29 23:00:00,San Francisco,United States,37.774929,-122.419418,299.365,78.0,1011.0,268.0,2.0,cloudy
2013-09-11 06:00:00,San Francisco,United States,37.774929,-122.419418,289.7,98.0,1011.0,247.0,1.0,cloudy
2013-09-21 13:00:00,San Francisco,United States,37.774929,-122.419418,289.108,90.0,1015.0,206.0,2.0,rainy
